foodItem,path,image,skip_food.thisRepN,skip_food.thisTrialN,skip_food.thisN,skip_food.thisIndex,food_rating_loop.thisRepN,food_rating_loop.thisTrialN,food_rating_loop.thisN,food_rating_loop.thisIndex,start_food_rat_key.started,start_food_rat_text.started,start_food_rat_key.keys,start_food_rat_key.rt,foodImage.started,next_button.started,food_slider.response,food_slider.rt,next_button.numClicks,next_button.timesOn,next_button.timesOff,participant,group,extra,practice,rainbow,dorate,date,expName,psychopyVersion,frameRate,
green beans.jpg,stimuli/food/,stimuli/food/green beans.jpg,0,0,0,0,0,30,30,30,,,,,85.04951420001453,85.5829642000026,9.685,0.5328851000522263,31,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
american cheese.jpg,stimuli/food/,stimuli/food/american cheese.jpg,0,0,0,0,0,31,31,2,,,,,86.99854650005,87.66619410004932,8.42875,0.6509763000067323,32,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
banana.jpg,stimuli/food/,stimuli/food/banana.jpg,0,0,0,0,0,32,32,10,,,,,88.76548060000641,89.33305110002402,7.6225000000000005,0.549998999980744,33,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
mozarella sticks.jpg,stimuli/food/,stimuli/food/mozarella sticks.jpg,0,0,0,0,0,33,33,42,,,,,90.54851550003514,91.11675890005426,6.3325000000000005,0.5511418000096455,34,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
cherries.jpg,stimuli/food/,stimuli/food/cherries.jpg,0,0,0,0,0,34,34,16,,,,,92.08259370003361,92.6164372000494,5.4775,0.516294699977152,35,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
rigatoni and sauce.jpg,stimuli/food/,stimuli/food/rigatoni and sauce.jpg,0,0,0,0,0,35,35,54,,,,,93.56571240001358,94.31598770001438,4.577500000000001,0.7336119999527,36,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
hotdog w must.jpg,stimuli/food/,stimuli/food/hotdog w must.jpg,0,0,0,0,0,36,36,34,,,,,95.31592050002655,95.94939280004473,3.6175,0.6344168999930844,37,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644, 0.501060199982021]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196, 0.5010673999786377]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
ice cream sundae 002.jpg,stimuli/food/,stimuli/food/ice cream sundae 002.jpg,0,0,0,0,0,37,37,35,,,,,97.57364420004888,98.1160812000162,2.77,1.116843700001482,38,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644, 0.501060199982021, 0.51664729998447]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196, 0.5010673999786377, 0.5166528000263497]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
apple slices.jpg,stimuli/food/,stimuli/food/apple slices.jpg,0,0,0,0,0,38,38,3,,,,,99.18361020000884,100.1833045000094,1.3075,0.9822361000115052,39,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644, 0.501060199982021, 0.51664729998447, 0.5996619000216015]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196, 0.5010673999786377, 0.5166528000263497, 0.5996678000083193]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
reeses.jpg,stimuli/food/,stimuli/food/reeses.jpg,0,0,0,0,0,39,39,52,,,,,101.33394590002717,102.09937660000287,2.5900000000000003,0.7665674000163563,40,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644, 0.501060199982021, 0.51664729998447, 0.5996619000216015, 0.46683370001846924]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196, 0.5010673999786377, 0.5166528000263497, 0.5996678000083193, 0.4668392000021413]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
kiwi.jpg,stimuli/food/,stimuli/food/kiwi.jpg,0,0,0,0,0,40,40,36,,,,,103.11614060000284,103.61681470001349,3.44125,0.48591899999883026,41,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644, 0.501060199982021, 0.51664729998447, 0.5996619000216015, 0.46683370001846924, 0.5512925999937579]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196, 0.5010673999786377, 0.5166528000263497, 0.5996678000083193, 0.4668392000021413, 0.5513017000048421]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
rice cakes.jpg,stimuli/food/,stimuli/food/rice cakes.jpg,0,0,0,0,0,41,41,53,,,,,104.71619340003235,105.35011440003291,4.135,0.6325181999709457,42,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644, 0.501060199982021, 0.51664729998447, 0.5996619000216015, 0.46683370001846924, 0.5512925999937579, 0.41835939994780347]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196, 0.5010673999786377, 0.5166528000263497, 0.5996678000083193, 0.4668392000021413, 0.5513017000048421, 0.4183650999912061]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
corn cob.jpg,stimuli/food/,stimuli/food/corn cob.jpg,0,0,0,0,0,42,42,20,,,,,106.31553920003353,106.74991750001209,5.37625,0.4166776000056416,43,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644, 0.501060199982021, 0.51664729998447, 0.5996619000216015, 0.46683370001846924, 0.5512925999937579, 0.41835939994780347, 0.5504645999753848]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196, 0.5010673999786377, 0.5166528000263497, 0.5996678000083193, 0.4668392000021413, 0.5513017000048421, 0.4183650999912061, 0.5504719999735244]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
granola w milk.jpg,stimuli/food/,stimuli/food/granola w milk.jpg,0,0,0,0,0,43,43,28,,,,,107.84943480003858,108.61689550004667,6.2875000000000005,0.7674966999911703,44,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644, 0.501060199982021, 0.51664729998447, 0.5996619000216015, 0.46683370001846924, 0.5512925999937579, 0.41835939994780347, 0.5504645999753848, 0.43464099999982864]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196, 0.5010673999786377, 0.5166528000263497, 0.5996678000083193, 0.4668392000021413, 0.5513017000048421, 0.4183650999912061, 0.5504719999735244, 0.4346470999880694]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
yellow popcorn.jpg,stimuli/food/,stimuli/food/yellow popcorn.jpg,0,0,0,0,0,44,44,73,,,,,109.6003395000007,110.16605390002951,7.26625,0.5494769000215456,45,"[0.5670187000068836, 0.6003510999726132, 0.5008471999899484, 0.5015490999794565, 0.5027066000038758, 0.434700200043153, 0.7672392000094987, 0.40063849999569356, 0.40198680001776665, 0.43390860001090914, 0.467566600011196, 0.5501045000273734, 0.517008499999065, 0.6345393000519834, 0.6508275999804027, 0.48430989996995777, 0.6672604000195861, 0.6504704999970272, 0.5335963999968953, 0.4676152999745682, 0.8005847000167705, 0.5682247999939136, 0.5504213999956846, 0.6174147999845445, 0.5174580000457354, 0.6670690000173636, 0.400450799963437, 0.5501558000105433, 0.40072149998741224, 0.7347268000012264, 0.8851673000026494, 0.567442299972754, 0.6684697999735363, 0.433554399991408, 0.41666970000369474, 0.45056849997490644, 0.501060199982021, 0.51664729998447, 0.5996619000216015, 0.46683370001846924, 0.5512925999937579, 0.41835939994780347, 0.5504645999753848, 0.43464099999982864, 1.3188842999516055]","[0.5670241000480019, 0.6003563999547623, 0.5008520999690518, 0.5015553999692202, 0.5027142000035383, 0.4347076000412926, 0.7672446999931708, 0.40064529998926446, 0.4019935000105761, 0.43391919997520745, 0.4675721999956295, 0.5501105000148527, 0.5170143999857828, 0.634547499998007, 0.6508331000222825, 0.48431590001564473, 0.6672668000101112, 0.6504758999799378, 0.5336018999805674, 0.46762199996737763, 0.8005907000042498, 0.5682317999890074, 0.550427500042133, 0.6174205999705009, 0.5174630000256002, 0.6670756000094116, 0.4004760999814607, 0.5501616999972612, 0.40072749997489154, 0.7347327999887057, 0.8852075000177138, 0.5674502999754623, 0.6684767999686301, 0.4335624999948777, 0.4166770000010729, 0.45057440001983196, 0.5010673999786377, 0.5166528000263497, 0.5996678000083193, 0.4668392000021413, 0.5513017000048421, 0.4183650999912061, 0.5504719999735244, 0.4346470999880694, 1.318892999959644]",666,food,0,1,BR,1,2023-07-17_14h07.53.013,crystals,2022.2.4,59.9218618900582,
