foodItem,path,image,skip_food.thisRepN,skip_food.thisTrialN,skip_food.thisN,skip_food.thisIndex,food_rating_loop.thisRepN,food_rating_loop.thisTrialN,food_rating_loop.thisN,food_rating_loop.thisIndex,start_food_rat_key.started,start_food_rat_text.started,start_food_rat_key.keys,start_food_rat_key.rt,foodImage.started,next_button.started,food_slider.response,food_slider.rt,next_button.numClicks,next_button.timesOn,next_button.timesOff,participant,group,extra,practice,rainbow,dorate,date,expName,psychopyVersion,frameRate,
eggs.jpg,stimuli/food/,stimuli/food/eggs.jpg,0,0,0,0,0,45,45,24,,,,,116.3188225000631,117.05971339996904,2.365,0.7173545002005994,46,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
mac & cheese.jpg,stimuli/food/,stimuli/food/mac & cheese.jpg,0,0,0,0,0,46,46,39,,,,,118.16900980006903,119.16624270007014,5.45875,1.0202156000304967,47,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
froot loops w milk.jpg,stimuli/food/,stimuli/food/froot loops w milk.jpg,0,0,0,0,0,47,47,27,,,,,120.48568890010938,121.3683162999805,7.79875,0.8186474000103772,48,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284, 0.5845525998156518]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837, 0.5845586999785155]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
rice cakes.jpg,stimuli/food/,stimuli/food/rice cakes.jpg,0,0,0,0,0,48,48,53,,,,,122.51908640004694,123.5356829999946,1.7200000000000002,0.9656021001283079,49,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284, 0.5845525998156518, 0.6667532999999821]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837, 0.5845586999785155, 0.6667593999300152]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
ice cream sundae 002.jpg,stimuli/food/,stimuli/food/ice cream sundae 002.jpg,0,0,0,0,0,49,49,35,,,,,125.03558839997277,125.75257650017738,8.48875,0.9324477999471128,50,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284, 0.5845525998156518, 0.6667532999999821, 0.6035199000034481]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837, 0.5845586999785155, 0.6667593999300152, 0.6035274998284876]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
mini muffins.jpg,stimuli/food/,stimuli/food/mini muffins.jpg,0,0,0,0,0,50,50,41,,,,,126.91819320013747,127.618294400163,7.2775,0.6834118000697345,51,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284, 0.5845525998156518, 0.6667532999999821, 0.6035199000034481, 0.5317865000106394]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837, 0.5845586999785155, 0.6667593999300152, 0.6035274998284876, 0.5317927999421954]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
cherry tomato.jpg,stimuli/food/,stimuli/food/cherry tomato.jpg,0,0,0,0,0,51,51,17,,,,,128.71256870008074,129.56903190002777,5.695,0.8027674001641572,52,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284, 0.5845525998156518, 0.6667532999999821, 0.6035199000034481, 0.5317865000106394, 0.4176954999566078]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837, 0.5845586999785155, 0.6667593999300152, 0.6035274998284876, 0.5317927999421954, 0.4177011998835951]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
Pretzels.jpg,stimuli/food/,stimuli/food/Pretzels.jpg,0,0,0,0,0,52,52,49,,,,,130.52072260016575,131.99259200016968,6.73,1.4006078999955207,53,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284, 0.5845525998156518, 0.6667532999999821, 0.6035199000034481, 0.5317865000106394, 0.4176954999566078, 0.5515212998725474]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837, 0.5845586999785155, 0.6667593999300152, 0.6035274998284876, 0.5317927999421954, 0.4177011998835951, 0.5515276999212801]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
Skim milk.jpg,stimuli/food/,stimuli/food/Skim milk.jpg,0,0,0,0,0,53,53,60,,,,,133.1042698000092,134.05089140008204,2.2600000000000002,0.9015809001866728,54,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284, 0.5845525998156518, 0.6667532999999821, 0.6035199000034481, 0.5317865000106394, 0.4176954999566078, 0.5515212998725474, 0.6182987000793219]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837, 0.5845586999785155, 0.6667593999300152, 0.6035274998284876, 0.5317927999421954, 0.4177011998835951, 0.5515276999212801, 0.6183045001234859]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
seaweed.jpg,stimuli/food/,stimuli/food/seaweed.jpg,0,0,0,0,0,54,54,59,,,,,135.2525995001197,136.2526758001186,3.3437499999999996,0.9481482000555843,55,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284, 0.5845525998156518, 0.6667532999999821, 0.6035199000034481, 0.5317865000106394, 0.4176954999566078, 0.5515212998725474, 0.6182987000793219, 0.5504987998865545]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837, 0.5845586999785155, 0.6667593999300152, 0.6035274998284876, 0.5317927999421954, 0.4177011998835951, 0.5515276999212801, 0.6183045001234859, 0.5505048998165876]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
mashed potato.jpg,stimuli/food/,stimuli/food/mashed potato.jpg,0,0,0,0,0,55,55,40,,,,,137.35283920005895,138.15010640001856,4.494999999999999,0.7861323000397533,56,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852, 0.5496334999334067, 0.7376293998677284, 0.5845525998156518, 0.6667532999999821, 0.6035199000034481, 0.5317865000106394, 0.4176954999566078, 0.5515212998725474, 0.6182987000793219, 0.5504987998865545, 0.5797677000518888]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492, 0.5496397998649627, 0.7376363000366837, 0.5845586999785155, 0.6667593999300152, 0.6035274998284876, 0.5317927999421954, 0.4177011998835951, 0.5515276999212801, 0.6183045001234859, 0.5505048998165876, 0.5797729999758303]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
